"LogicalRef","Name","Address","Phone","Website","Email","InCharge","City","District","Personnel","PartnerType"
"599938","BİLKA BİLİŞİM GIDA NAKLİYE İNŞAAT İÇ VE DIŞ TİCARET SAN.LTD.ŞTİ.","TAŞPAZAR MAH.868 ŞEHİT ONB.YAVUZ ÇOBAN SOK.ELÇİ AP. NO:23/A B-1","03822030180","www.fdbilisim.com.tr","feritdik@gmail.com","FERİT DİK","AKSARAY","AKSARAY","5","Kobi"
"600390","HÜSEYİN DAVULCUOĞLU","CUMHURİYET MH. İÇ SK. H.CEMİL BEY APT. NO: 14 ZEMİN KAT","04623233030","sourtech.com.tr","turaneksi34@gmail.com","TURAN EKŞİ","TRABZON","ORTAHİSAR","2","Kobi"
"600599","ORAL MUSLULAR","DİCLE MAHALLESİ SANAYİ CADESİ NO:19/D","04866162030","","info@bilkabilisim.com","MEHMET KADRİ YAMAN","ŞIRNAK","CİZRE","2","Kobi"
"600897","PRO-TECH FOR INFORMATION TECHNOLOGY","BURJ AL BARAKA, NO:10","00249907633588","","canmirza@akademidesign.com","MEHMET KASIM ÖZDOĞAN","HARTUM","*","3","Yurt Dışı İş Ortağı"
"600904","İLETİŞİM BİLGİSAYAR YAZILIM SİSTEMLERİ İHRACAT İTHALAT SANAYİ VE TİCARET A.Ş.(NWÇ)","DEMİRTAŞPAŞA MAH. 11. ATA SOKAK NO:3/301","02242514100","https://iletisimyazilim.com/","iletisim@iletisimyazilim.com","","BURSA","OSMANGAZİ","9","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"601281","ABAKÜS BİLİŞİM TİCARET VE SANAYİ LTD. ŞTİ.","NARDÜZÜ MAH. 185 SOK. NO:41 ARSUZ","03266188274","","erol@netsisdestek.net","EROL SOYSAL","HATAY","HATAY","3","Kobi"
"601998","SADE BİLİŞİM TEKNOLOJİ SİSTEMLERİ DANIŞMANLIK HİZMETLERİ LİMİTED ŞİRKETİ","SÜMER MAHALLESİ NECİP FAZIL KISAKÜREK BLV. NO: 36A MERKEZ/BOLU","03742128386","http://boluteknoloji.com/","info@boluteknoloji.com","FATİH ÖZTÜRK","BOLU","MERKEZ","4","Kurumsal"
"603058","MEHMET FATİH AKASLAN-AFM BİLİŞİM VE GÜVENLİK HİZ.","SITELER MH. UZAY SK., MERKEZ, 47, 5","02886060639","www.destekservis.com","oral.muslular@destekservis.com","ORAL MUSLULAR","KIRKLARELİ","LÜLEBURGAZ","1","Kobi"
"603581","BARIŞ YAZILIM VE BİLİŞİM TEKNOLOJİLERİ SAN. VE TİC. A.Ş.","Akkent Mah.400 Nolu Zambak Evler Sit.  No: 45 A/C","05435555363","www.afmbilisim.net","fatih@afmbilisim.net","MEHMET FATİH AKASLAN","GAZİANTEP","*","2","Kobi"
"603832","ASSOS YAZILIM VE DANIŞMANLIK LTD. ŞTİ.","DEĞİRMİÇEM MAH. ÖMER KÖYLÜOĞLU CAD. NO:12/B","08508400027","","info@barisbilisim.com.tr","MUSTAFA YILGIN","GAZİANTEP","ŞEHİTKAMİL","4","Kobi"
"604137","YIKILMAZ BİLGİSAYAR-FERHAT YIKILMAZ","ARAP ÇEŞME MH. 1016/1 SK. NO:1/A","05372962256","","assos@assosdanismanlik.com","BURCU AYNUR","KOCAELİ","GEBZE","2","Kobi"
"605008","ANNOVA KURUMSAL TEKNOLOJİ HİZMETLERİ TİCARET LİMİTED ŞİRKETİ","GÜLÜK MAH GÖLLÜ SOK ALPHAN LAPİS PLAZA KAT:7 NO:24","03525728594","www.yikilmazbilgisayar.com","ferhat@yikilmazbilgisayar.com","FERHAT YIKILMAZ","KAYSERİ","MELİKGAZİ","1","Kobi"
"606300","E BAŞARI AKADEMİ BİLİŞİM DANIŞMANLIK TELEKOM. VE KİRALAMA HİZM. LTD. ŞTİ.","ALAADINBEY MAH. 624. SK. NO:5E","02242219990","","taner@merkuryazilim.com","TANER SERBEST","BURSA","NİLÜFER","3","Kobi"
"606956","ARES ERP YAZILIM VE DANIŞMANLIK HİZM.- TAYFUN BORSUK (NWÇ)","ALTINOVA MAH. İSTANBUL CAD BUTTİM İŞ MERKEZİ NO 424/ 5 İÇ KAPI NO: 3114","02242116287","","hakan.fidan@areserp.com","HAKAN FİDAN","BURSA","OSMANGAZİ","1","Çözüm Geliştirme"
"606958","İCONİA BİLİŞİM TEKNOLOJİLERİ SANAYİ VE TİCARET LTD. ŞTİ. (NWÇ)","FEVZİ ÇAKMAK MAH. 10638 SOK. NO:7A C2 BLOK \\r PASAJ NO 107","03323504616","","a.yildirim@iconia.com.tr","ALİ İHSAN YILDIRIM","KONYA","KARATAY","1","Çözüm Geliştirme"
"607213","LONAR CONSULTING SERVICES PRIVATE LIMITED","TOLEBİ 189 OFİS 5/512","05338191251","","info@artisinerji.com","LEVENT TİMAŞ","ALMATİ","*","3","Yurt Dışı İş Ortağı"
"607220","LOGO INFOSOFT BUSINESS TECHNOLOGY PRIVATE LIMITED","OFFICE NO 308 , AMAR NEPTUNE BEHIND AMER APEX BLD, BANER , PUNE 411011","00919820589177","www.lonarconsulting.com","vishnu.ms@lonarconsulting.com","ANIL NAIR","MAHARASHTRA","*","2","Yurt Dışı İş Ortağı"
"607244","SERDAR KIZILATEŞ","7563/7 SK. NO:3 DAİRE:12 ZÜBEYDE HANIM MAH.","02323423434","www.negoyazilim.com","osman.sirinel@berka.com.tr","OSMAN ŞİRİNEL","KONYA","KARATAY","33","Kurumsal"
"607497","MARE BİLGİ TEKNOLOJİLERİ VE YAZILIM SANAYİ TİCARET LİMİTED ŞİRKETİ (NWÇ)","KONACIK MAH. PORTAL SOKAK ÖZMERT İŞ MRK. NO:3/A İÇ KAPI  NO:4","02165746965","","mare@mareyazilim.com","MURAT YANIK","MUĞLA","BODRUM","1","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"607571","MOBICOLLECTOR SOLUTIONS PVT LTD","1302, TOWER-3, INDIABULLS FINANCE CENTRE, SENAPATIBAPAT MARG ELPHINSTONE ROAD (WEST)","00912227817979","www.logoinfosoft.com","asif.khan@logoinfosoft.com","ASIF KHAN","MUMBAI","*","14","Yurt Dışı İş Ortağı"
"607580","PROCODE SOFTECH PVT LTD","62, 3rd Floor, 7tCross, 24th A Main.\\r\\nJP Nagar 2nd Phase - 560078","00919886522612","www.mobiezy.com","info@mobiezy.com","Raghavendra Ganiga","BANGALORE","*","4","Yurt Dışı İş Ortağı"
"607581","ACCUVER TELE COMMUNICATION PRIVATE LIMITED","411 TOPAZ BUİLDİNG, PANJAGUTTA","009104048514445","","info@procode.in","Bhogavalli Gupta","TELANGANA","*","1","Yurt Dışı İş Ortağı"
"607583","USMAN KAZI AND COMPANY","FLAT NO. 102, PAYAL RİDDHİ CHS, PLOT NO. 51, SECTOR- 27, KHARGHAR","00912227744651","","sales@accuver.in","Ramesh Srinivasan","MAHARAŞTA","*","4","Yurt Dışı İş Ortağı"
"607586","BIGSWITCH VENTURES PRIVATE LIMITED","D1(A),51/C, DOCKYARD ROAD, BEHİND LAXMİ APARTMENT, MAZGAON","00919820172791","","farhan@ukctally.com","FARHAN SAYAD","MAZGAON","*","1","Yurt Dışı İş Ortağı"
"607588","REGIME TAX SOLUTIONS PRIVATE LIMITED","FLAT NO. 2, PLOT NO. 4, SAİKRİPA CHS, SECTOR 16A, VASHİ, NAVİ MUMBAİ - 400703","00919920138378","","info@bigswitch.in","Vivek Gupta","NAVI MUMBAI","*","1","Yurt Dışı İş Ortağı"
"607884","SOFTWARE AT WORK INDIA PVT. LTD.","401, Suashish IT Park,Dattapada Road, Opp Tata Steel, Borivali East Mumbai-400066","00919967971527","www.taxgenie.in","info@taxgenie.in","RAJEEV THUKRAL","MUMBAİ","*","1","Yurt Dışı İş Ortağı"
"608180","MICROPRO SOFTWARE SOLUTIONS PVT. LTD.","3, Magnum Opus, Shantinagar, Vakola, Santacruz (East),","009122-4612444","www.sawindia.com","sales@sawindia.com","PRASAD DAMODARAN","Lakşadvip Adaları","*","4","Yurt Dışı İş Ortağı"
"608236","TECHNORIYA E TECHNOLOGIES PVT. LTD","Mangalam , Khare Town , Near Khandelwal Jwelellers , Dharampeth . PIN : 440010","00919370055345","www.microproindia.com","sales@microproindia.com","Mr Manish Peshkar","Lakşadvip Adaları","*","4","Yurt Dışı İş Ortağı"
"608523","9EDGE TECHNOLOGIES PRIVATE LIMITED","307, NBC Complex Sec 11 CBD Belapur 400614","0091022-275618","www.technoriya.in","info@technoriya.com","Ankita Dwivedi","MAHARAŞTA","*","2","Yurt Dışı İş Ortağı"
"608679","GENERAL TECHNOLOGIES","516, RUPA SOLİTAİRE PREMİSES, SECTOR-1A , MİLLİNİUM BUSİNESS PARK , MAHAPE","00919920305510","www.9edge.co","accounting.in@9edge.co","TUSHAR MEHTA","MAHARAŞTA","*","1","Yurt Dışı İş Ortağı"
"608680","SUNNY ENTERPRISES","Unit no 4, Municipal Industrial Estate, Bapti Road, Grant Road East","0091022-67949900","www.generaltechnologies.co.in","anees@gtindia.net","Aneesahmed Kagzi","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"608960","INDUS SOFTWARE TECHNOLOGIES PRIVATE LIMITED","M.D. CHAWL, PATEL WADI, OLD NAGARDAS ROAD,ANDHERI€","00912265256999","www.sunnysolutions.in","info@sunnysolutions.in","SMITA JOSHI","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"609440","FAVORİ BİLİŞİM - FATİH GENÇ","FIRAT MAH NAZIM HİKMET CAD. PALADYUM KONUT.SİT CA BLOK BO :33 KAYAPINAR /DİYARBAKIR","05494101421","www.esenyazilim.com","oz.baytok@outlook.com","VEYSİ ESEN","DİYARBAKIR","KAYAPINAR","2","Kobi"
"609667","4 QUADRANT SOLUTIONS PVT LTD","Bavdhan Pune S. No. 303/2/2, Bavdhan (BK)\\r\\nMumbai Bangalore Highway (Bypass)\\r\\nPune - 411 021","00912022952520","www.indussoft.com","prashant.kaikini@indussoft.com","Prashant Kaikini","MAHARAŞTA","*","2","Yurt Dışı İş Ortağı"
"610013","SD BİLGİ TEKNOLOJİLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ","AŞAĞI KAYABAŞI MAH. GAZETECİ İSMET SAYIN CAD. 19/27 MY TOWER APT.","03885020808","www.annova.com.tr","ozkan@annova.com.tr","ÖZKAN GÖRAL","NİĞDE","MERKEZ","4","Kobi"
"610015","ZENSOFT YAZILIM A.Ş.","SOĞUKSU MAH.307 SOK.ŞİMŞEK APT. NO:8/1 MURATPAŞA/ANTALYA","05366717474","www.namebilgisayar.com.tr","n.yilmaz@namebilgisayar.com.tr","NAİLE YILMAZ","ANTALYA","MURATPAŞA","3","Kobi"
"610120","3F BİLİŞİM YAZILIM VE DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ","CUMHURİYET MAH. KADINANA CAD. 170/1","05332114098","","selman@sdbilgi.com","SELMAN DOĞRUSOY","AFYONKARAHİSAR","MERKEZ","1","Kobi"
"610162","BAYKALLAR BİLGİSAYAR VE GÜVENLİK SİSTEMLERİ-AHMET BAYKAL","YENİGÖL MAH. YENİGÖL CAD. NO:168 MURATPAŞA / ANTALYA","05325052097","https://www.makibilisim.com/","ikursat@makibilisim.com","KÜRŞAT ALBAYRAK","ANTALYA","MURATPAŞA","2","Kobi"
"610265","INSTORE BİLİŞİM LTD. (1)","ERENLER MAH. 1201 SK NO:5/A MEYDAN54 AVM OFİS:38 ERENLER/SAKARY","08503035882","www.bracket.com.tr","destek@bracket.com.tr","İLHAMİ ÇAKMAK","SAKARYA","ERENLER","6","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Kobi, Netopenx Çözüm Geliştirme"
"610293","DESTAN YAZILIM BİLGİSAYAR GÜVENLİK SİSTEMLERİ DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ","SAHABIYE MAH.  OTAK SOKAK ÖMERCİKLER İŞ MERKEZİ NO:21 KAT:2 DAİRE:4","03522213676","www.ulkubilgisayar.com","murat@ulkubilgisayar.com","MURAT ÜLKÜ","KAYSERİ","KOCASİNAN","8","Kobi"
"610309","LAYDA BİLGİSAYAR YAZILIM VE DANIŞMANLIK LİMİTED ŞİRKETİ","İSTASYON MAHALLESİ SAADET CADDESİ EMNİYET APT. NO:94","05438918182","www.favoribilisim.com","fatihgenc@favoribilisim.com","FATİH GENÇ","SAMSUN","İLKADIM","1","Kobi"
"610681","INNOV8 INFINITE TECHNOLOGY PRIVATE LIMITED","201 R R REALTY COMPLEX LBS MARG BHANDUP WEST","009102265240101","www.4qs.in","sales@4qs.in","RAMESH MUDALIYAR","MAHARAŞTA","*","1","Yurt Dışı İş Ortağı"
"610908","MAZEWORKS SOLUTIONS PVT. LTD.","901, PLEASANT TOWER, C P ROAD, KANDIVALI EAST, MUMBAI 400101","009102228853111","www.innov8it.in","contact@innov8it.in","HARISH SHARMA","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"610955","MERCEK BİLİŞİM YAZILIM VE DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ","KÜÇÜKBAKKALKÖY MAH. SONAY SK. NO:6 ATA PLAZA K:3 D:4 ATAŞEHİR/İSTANBUL","02165776188","www.mercekbilisim.com.tr","","","ANKARA","ETİMESGUT","0","Çözüm Geliştirme, Fonksiyonel İş Ortağı – Depo Yönetimi, Fonksiyonel İş Ortağı – İnsan Kaynakları, Fonksiyonel İş Ortağı - İş Akış Yönetimi, Kurumsal, LPT Çözüm Geliştirme, Objects Çözüm Geliştirme"
"610973","INNOVA SYSTEMS (INDIA) PVT. LTD.","1st Floor, Janaki Commercial Complex, \\r\\nL.B. Road, Periyar Nagar, \\r\\nThiruvanmiyur, Chennai 600 041","00919962518777","www.mazeworkssolutions.com","premnath@mazeworkssolutions.com","Naveen Prabhu","Tamil Nadu","*","3","Yurt Dışı İş Ortağı"
"611245","THE LOTUS INFOSYS","4, Samyak, Gitabaug Society, Paldi, Ahmedabad - 380007","0091079-26650423","www.innova-india.com","info@innova-india.com","JATIN DESAI","Gucerat","*","4","Yurt Dışı İş Ortağı"
"611311","SAGE SOLUTIONS","","00919828021205","www.thelotusinfosys.com","thelotusinfosys@gmail.com","KAMAL KUMAR KHANDELW","Racastan","*","1","Yurt Dışı İş Ortağı"
"611402","ENOMENSOFT YAZILIM VE DANIŞMANLIK HİZMETLERİ - ENGİN ALTUN","HACI HALİL MAH. 1207  SOK. NO: 1 / 5 MATCH OFFICE KAT:5","05531009938","www.enomensoft.com","engin@enomensoft.com","ENGİN ALTUN","KOCAELİ","GEBZE","8","Kurumsal"
"611423","MH BİLİŞİM VE E-TİCARET LİMİTED ŞİRKETİ","GEVHER NESİBE MAH. TEKİN SOK. ELİT PLAZA 22/26","03522224030","www.destanyazilim.com","s.kucuk@destanyazilim.com","SİNAN KÜÇÜK","KAYSERİ","KOCASİNAN","5","Kobi"
"611427","ESEN SAVUNMA SİSTEMLERİ YAZILIM ENERJİ İNŞAAT MOBİLYA MEDİKAL KURUMSAL HİZMETLER İTHA","BARIŞ MAH. 1021. SK. TOKİ 1. ETAP FG10-B BLOK NO:9","05494101421","www.esenyazilim.com","v.esen@esenyazilim.com","VEYSİ ESEN","DİYARBAKIR","KAYAPINAR","3","Kobi"
"611714","ARCUS SOLUTIONS","F-315,1st Floor,Dreams Mall,Bhandup (W),Mumbai-400078.","00919321118162","www.sagesolutions.org.in","sachin@sagesolutions.org.in","Sachin Achrekar","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"611782","INSTORE BİLİŞİM LTD. (1)","KUZEY SOKAK KAYNAK APT. NO:20/B","03924440380","www.instorebilisim.com","emir.kaynak@instorebilisim.com","EMİR HÜSEYİN KAYNAK","LEFKOŞA","LEFKOŞA","4","Kobi"
"611943","PEGASYS INFORMATİON TECHNOLOGİES PVT LTD","205, SECTOR 38, GURGAON - 122005 GURGAON","00919999839864","","arcussolutions@outlook.com","Richa Kanaujia","GURGAON","*","2","Yurt Dışı İş Ortağı"
"611961","TECHJOCEKY INFOTECH PRIVATE LIMITED","THE PLATİNA, B-609, GACHİBOWLİ MAİN ROAD, GACHİBOWLİ, TELANGANA, 500032","009104065556518","www.pegasyssoft.com","bhandari.ramesh@pegasyssoft.com","Ramesh Bhandari","HYDERABAD","*","2","Yurt Dışı İş Ortağı"
"612021","ZENAIS CONSULTANCY SERVICES PVT. LTD.","TECHJOCKEY INFOTECH PVT. LTD. \\r\\n003,GROUND FLOOR,TOWER-4B,DLF \\r\\nCORPORATE PARK, \\r\\nPİN CODE-122002","00919205781956 ","www.techjockey.com","alliances@techjockey.com","Dhiraj Das","GURGAON","*","2","Yurt Dışı İş Ortağı"
"612037","AIIS TECH SOLUTIONS PVT LTD","BİLLİNG ADDRESS: 196, PİCNİC PARK, PİCNİC GARDEN ROAD. KOLKATA 700 039. \\n\\nCOMUNİCATİON ADDRESS: GA 169, 462 RAJDANGA MAİN ROAD KOLKATA 700 107  \\n\\nLAND MARK: BEHİND GATEWAY HOTEL KOLKATA ,WEST BENGAL","00919051230100","www.zcs.co.in","info@zcs.co.in","Soumyabrata Dutta","KOLKATA","*","2","Yurt Dışı İş Ortağı"
"61242","KAHRAMAN BİLİŞİM - TAMER KAHRAMAN","REŞATBEY MAH. 62012 SOKAK NO 5 KAHRAMAN APT. KAT 2 DAIRE 3","03223636527","www.infoyazilim.com","info@infoyazilim.com","MEHMET EKİCİ","ADANA","SEYHAN","6","Çözüm Geliştirme, Kobi, Objects Çözüm Geliştirme"
"612530","KENAN KARATAŞ-UZMAN BİLGİSAYAR","VALİ MİTHATBEY MAH. NEDİM ODABAŞI İŞ MERKEZİ A BLOK KAT:4 NO:73","04322144303","www.uzmanbilgisayarvan.com","tamdestek@hotmail.com","KENAN KARATAŞ","VAN","İPEKYOLU","2","Kobi"
"612758","YASHUSS UNLIMITED BUSINESS SOLUTIONS PVT LTD","6-6-122, 2ND FLOOR, BEHİND SBI","009104067591499","www.aiistech.com","info@aiistech.com","Subrahmanyam Bh V S","TELANGANA","*","5","Yurt Dışı İş Ortağı"
"614769","STREAMLINE","B/103, GIRIRAJ HEIGHTS, LINK ROAD, KANDIVALI WEST","0091022-28677156","www.yashussunlimited.com","unfold@yashussunlimited.com","AMİ SHETH","MAHARAŞTA","*","2","Yurt Dışı İş Ortağı"
"614866","EXTENSION TECHNOLOGIES","103, Bakhatgarh Tower 10/1 New Palasia Indore-452001","917314090634","www.streamline.co.in","pankaj@streamline.co.in","Roshni Verma","Madhya Pradeş","*","4","Yurt Dışı İş Ortağı"
"61488","KALEM YAZILIM LTD. ŞTİ.","ATAŞEHİR MAHALLESİ 2005. SOKAK NO:Z01 ELAZIĞ MERKEZ","04242338580","www.internetbilgisayar.net","tersun23@gmail.com","MEHMET TERSUN İNCE","ELAZIĞ","MERKEZ","15","Kurumsal"
"615195","TECHNOFAST CONSULTING SOLUTIONS PRIVATE LIMITED","9/4,BASEMENT,\\r\\nSARVPRIYA VIHAR,NEW DELHI","917607952779","http://www.extensionerp.com","hello@extensionerp.com","Ram Bandhu tiwari","DELHİ","*","3","Yurt Dışı İş Ortağı"
"615367","FUTURESCAPE TECHNOLOGIES PRIVATE LIMITED","601, 6TH FLOOR, TOWER A, SIGNATURE TOWERS","912424422850","www.technofastconsulting.com","india@technofastconsulting.com","MR RAJEEV RAZDAN","GURGAON","*","4","Yurt Dışı İş Ortağı"
"615428","TOO NILSU","CYBER ONE 1905, PLOT NO. 4/6, SECTOR 30A, VASHI, NAVI MUMBAI - 400 703.","912220870058","www.futurescape.co.in","siddhesh.mukadam@fuutrescapetech.com","RABİNDER SHARMA","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"615521","SIXTH SENSE MARKETING PRIVATE LIMITED","SIMKENT SEHRI ALMATI TASKENT YOLU  GUNEY KAZAKISTAN","0077059010618","","ilyasuzun@hotmail.com","İLYAS UZUN","ALMATİ","*","1","Yurt Dışı İş Ortağı"
"618106","IGNITION TECHNOLOGIES","403, Pukhraj Corporate, Near Prashant Hotel, Navlakha","917314047527","www.sixthsenseit.com","info@sixthsenseit.com","MR PİYUSH NAGAR","Madhya Pradeş","*","3","Yurt Dışı İş Ortağı"
"618121","BIZGATE TECHNOLOGIES PRIVATE LIMITED","B-401,GOVİND NAGAR,KASTURİ ESTATE,\\r\\nHANUMAN NAGAR, PHATAK ROAD,\\r\\nBHAYANDAR – EAST.THANE – 401105","919819824288","www.ignitiontech.in","info@ignitiontech.in","GAURANG BHATT","MAHARAŞTA","*","1","Yurt Dışı İş Ortağı"
"618320","GRAN ESTRELA XK","3/D/301, KARTIKYA PARK, MALEWADI, NEAR SAKSHI PARK, MALEWADI, PANVEL MATHERAN ROAD, NEW PANVEL, NAVI MUMBAI - RAIGAD, MAHARASHRA STATE, INDIA","917045644701","www.bizgategroup.com","niteen@bizgategroup.com","MADHUKAR MAILE","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"618398","PARTH INFOTECH SOLUTIONS PRIVATE LIMITED","SHUHRAT MADVALİYEV, OYBEK IGAMBERDİYEV, ODİL TOSHKHODJAEV,","00998909394863","","logo.uzbekistan@gmail.com","","TAŞKENT","*","3","Yurt Dışı İş Ortağı"
"618772","CACHE INFOTECH PVT. LTD.","201, ECO HOUSE, OPP AAREY ROAD, VISHWESHWAR NAGAR, GOREGAON","910240179999","www.parthinfotech.com","rk@parthinfotech.com","RAJESH KATTILEPURATH","MAHARAŞTA","*","2","Yurt Dışı İş Ortağı"
"619227","ACCOUNTS AND TAX MINERS","33 3RD FLOOR DEEPAK BUİLDİNG-13, NEHRU PLACE, NEW DELHİ-110019","00911141576922","www.cacheinfotech.com","alok@cacheinfotech.com","ALOK GUPTA","DELHİ","*","4","Yurt Dışı İş Ortağı"
"619368","SOFTWARE BANK","C 7 , SUNDER BHUWAN, SAROJINI NAIDU ROAD, BH BHURABHAI HALL, KANDIVALI - WEST","912228092247","www.atminfotech.com","atminfotech@ymail.com","JAYESH N SONPAL","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"619645","OPTİMA BİLİŞİM TEKNOLOJİLERİ VE YAZILIM DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ","CUMHURIYET MAHALLESI KARLIDERE CADDESI EVREN SOKAK NO:3/3","08505326614","www.optimateknoloji.com.tr","mujgan.topaloglu@emyyazilim.com","MÜJGAN TOPALOĞLU","BURSA","NİLÜFER","12","Çözüm Geliştirme, Fonksiyonel İş Ortağı – Depo Yönetimi, Kurumsal, Objects Çözüm Geliştirme"
"619677","ÖNDER PEKHAS-LOGO BİLİŞİM","CUMHURIYET CD. RAMAZANOĞLU APT. B BLOK NO:43/14","05373688013","www.logobilisim.com","yuksel@projesoft.com","ÖNDER PEKHAS","ADANA","BEYOĞLU","2","Kobi, Kurumsal"
"620788","LOGOFİS YAZILIM DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ","ALTINTOP MAH. 855 SOK. NO:6/A","05428414869","wwwlogofis.com.tr","kenan@logofis.com.tr","KENAN GÖR","DENİZLİ","MERKEZEFENDİ","3","Kobi"
"620799","MUHAMMET BAKIR YALMAN-BİLSER YAZILIM","KILIÇDEDE MAH. SAADET CAD. NO:169/4 KAT:3","03622333818","www.3kyazilim.com","burak.tuzen@3kyazilim.com","BURAK TÜZEN","SAMSUN","İLKADIM","6","Bulut İş Ortağı, Fonksiyonel İş Ortağı - İş Akış Yönetimi, Kurumsal"
"620903","SERAP KAYA-NOVATEK YAZILIM VE BİLİŞİM TEKNOLOJİLERİ","OSTİM OSB MAH. CEVAT DÜNDAR CAD. NO:1/31","05359316757","www.logimat.com.tr","koray.karaman@logimat.com.tr","KORAY KARAMAN","ANKARA","YENİMAHALLE","4","Kurumsal"
"621487","ASTUTE SYSTEMS PVT. LTD","20 SHAT AL ARAB STREET, UM OTHAYNA, 2ND FLOOR JORDAN","00962797550032","www.softwarebankme.com","a.adnani@softwarebankme.com","ALAA AL ADNANİ","AMMAN","*","10","Yurt Dışı İş Ortağı"
"622053","INSTORE BİLİŞİM LTD.","KUZEY SOKAK KAYNAK APT NO:20/B","05338626413","www.instorebilisim.com","info@instorebilisim.com","EMİR HÜSEYİN KAYNAK","LEFKOŞA","LEFKOŞA","2","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"622621","BETA YAZILIM- MUSTAFA FERDİ AKYÜZ","MEDYA MAH. 154. SK. MİLENYUM 1 32 KAYAPINAR/ DİYARBAKIR","05322263085","","ferdi@betayazilim.com","MUSTAFA FERDİ AKYÜZ","DİYARBAKIR","KAYAPINAR","1","Çözüm Geliştirme, Objects Çözüm Geliştirme"
"622702","İDE SOFT MMC","609 Gateway Plaza, Hiranandani Gardens, Powai","912125706993","","vvenkatramani@astutesystems.net","SRİNİVASAN VENGARİA VİSWANATHAN","MAHARAŞTA","*","3","Yurt Dışı İş Ortağı"
"625073","ARDA BİLİŞİM HİZMETLERİ PAZ SAN.TİC-ARZU KÖSE","Hızırbey Mah. Devlet Sahil Yolu Cad. 121A Ortahisar-TRABZON","04623260303","www.barpos.com.tr","mustafa.haliloglu@barpos.com.tr","MUSTAFA HALİLOĞLU","TRABZON","ORTAHİSAR","5","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Kobi"
"625916","FVS TEKNOLOJİ BİLİŞİM TİCARET LİMİTED ŞİRKETİ","PERGE BULVARI / 1600 SK., TAHA BERK, 2, 6","02422477528","https://bilser.net/","myalman@bilseryazilim.com","MUHAMMET B YALMAN","ANTALYA","MURATPAŞA","9","Kobi"
"626983","ÖZGÜR TEKNOLOJİ YAZILIM BİLİŞİM İNOVASYON SANAYİ TİCARET LİMİTED ŞİRKETİ","FEVZİ ÇAKMAK MAH. 10638. SK C2 BLOK NO:7/A İÇ KAPI NO:105","05533876651","","ozgur@eksperbilisim.com","ÖZGÜR DÜZENLİ","KONYA","KARATAY","2","Kobi"
"627144","NETBİL BİLGİ İŞLEM","HACI HALİL MAH. YENİ BAĞDAT CADDESİ NO:432","05324380871","info@netbil.com.tr","bt@oz.web.tr","MUHTEREN ÇAY","KOCAELİ","GEBZE","6","Kobi"
"627275","İYİBİR YAZILIM VE TEKNOLOJİ SANAYİ TİCARET LİMİTED ŞİRKETİ","REŞATBEY MAH 62010 SK NO:40  FERDA ÖZYİĞİT APT. KAT:3 D:8","03224597024","www.logolinesistem.com","meynur@logolinesistem.com","MEHNUR BÜYÜKYILMAZ","ADANA","SEYHAN","4","Kobi"
"627412","FORES GMBH","ALESKER GAYIBOV 12","00124114765","www.ide.az","info@ide.az","BABAK RAHİMOV","BAKÜ","*","11","Yurt Dışı İş Ortağı"
"627505","İNNOVA YAZILIM BİLGİSAYAR MÜHENDİSLİK GIDA TİCARET LİMİTED ŞİRKETİ (1)","KIRCAMİ MAH. PERGE CADDESİ ALTUNİŞ SİTESİ NO:85 D:21 MURATPAŞA / ANTALYA","05442414555","www.iyb.com.tr","orhan@iyb.com.tr","ORHAN ÇÖPÜROĞLU","ANTALYA","MURATPAŞA","13","Kobi, Kurumsal"
"628077","MTN GRUP TEKNOLOJİ VE YATIRIM ANONİM ŞİRKETİ (1)","DEĞİRMİÇEM MAH. ÖZGÜRLÜK CAD. NO:40/B","03423218989","www.mtnsoft.com.tr","metin@mtnsoft.com.tr","METİN KÜRÜMLÜOĞLU","GAZİANTEP","ŞEHİTKAMİL","1","Çözüm Geliştirme, Kobi, Objects Çözüm Geliştirme"
"629131","FÜZYON BİLGİSAYAR-ÖZKAN ÖZ","FEVZİ ÇAKMAK MAH. İSTANBUL CAD. BORA SOKAK NO:20/A","02268110094","www.fuzyon.com","info@bdsistem.com.tr","ÖZKAN ÖZ","YALOVA","MERKEZ","13","Kobi"
